wavelength,violet_390_22,blue_440_20,cyan_475_28,Teal_510_25,green_555_28,yellow_575_25,Red_635_22,nIR_740_20
500.0,,0.07959215096429281,,,,,,
450.0,,,0.3401370101558284,,,,,
451.0,,,0.3518819462727854,,,,,
452.0,,,0.3382094268405018,,,,,
453.0,,,0.3771441357203669,,,,,
454.0,,,0.3571073809243501,,,,,
455.0,,,0.3839227595704815,,,,,
456.0,,,0.3956788004044088,,,,,
457.0,,,0.4262414371685136,,,,,
458.0,,,0.4392498796139189,,,,,
459.0,,,0.5045789187402069,,,,,
460.0,,,0.6088593373937139,,,,,
461.0,,,2.403621918891111,,,,,
462.0,,,8.87813872206795,,,,,
463.0,,,14.1787914046984,,,,,
464.0,,,16.43663587920834,,,,,
465.0,,,18.09897929475349,,,,,
466.0,,,18.87420256238185,,,,,
467.0,,,20.37584783387972,,,,,
468.0,,,21.22244155862148,,,,,
469.0,,,22.09612598773561,,,,,
470.0,,,22.797313856,,,,,
471.0,,,23.1273843506958,,,,,
472.0,,,23.03913255037624,,,,,
473.0,,,22.96633849191912,,,,,
474.0,,,22.72348992790456,,,,,
475.0,,,22.04970368,,,,,
476.0,,,21.51330406823297,,,,,
477.0,,,20.38123573196435,,,,,
478.0,,,19.51829381615052,,,,,
479.0,,,18.03405715274655,,,,,
480.0,,,17.13197821775347,,,,,
481.0,,,16.13485467923646,,,,,
482.0,,,14.8369460474913,,,,,
483.0,,,13.71031775237871,,,,,
484.0,,,12.74152221199401,,,,,
485.0,,,11.86729160266236,,,,,
486.0,,,10.9589991911114,,,,,
487.0,,,10.03022316577681,,,,,
488.0,,,9.245885318552832,,,,,
489.0,,,8.568617845886582,,,,,
490.0,,,7.209901985512016,,,,,
491.0,,,4.054071971954365,,,,,
492.0,,,1.147091500525184,,,,,
493.0,,,0.2833883149648153,,,,,
494.0,,,0.1656939811572504,,,,,
495.0,,,0.1444223694671866,,,,,
496.0,,,0.143694414219202,,,,,
497.0,,,0.1327159836793088,,,,,
498.0,,,0.1203993027589488,,,,,
499.0,,,0.1203992033230799,,,,,
500.0,,,0.1113470348842975,,,,,
501.0,,,0.1187284113915454,,,,,
502.0,,,0.09885956513202415,,,,,
503.0,,,0.1123621568968061,,,,,
504.0,,,0.1028973235477379,,,,,
505.0,,,0.1113059230654812,,,,,
506.0,,,0.1092966890739662,,,,,
507.0,,,0.1006725918515656,,,,,
508.0,,,0.1021056302159601,,,,,
509.0,,,0.09658780977090245,,,,,
510.0,,,0.1014626967292022,,,,,
511.0,,,0.08742556722454892,,,,,
512.0,,,0.09687897769107626,,,,,
513.0,,,0.09542023640646626,,,,,
514.0,,,0.0899535276840015,,,,,
515.0,,,0.09183980307557228,,,,,
516.0,,,0.09002550118693434,,,,,
517.0,,,0.1002391650601996,,,,,
518.0,,,0.09759262095468588,,,,,
519.0,,,0.09110014050019895,,,,,
520.0,,,0.08031426586775385,,,,,
521.0,,,0.08748192712461801,,,,,
522.0,,,0.08477241433693475,,,,,
523.0,,,0.08765727026883606,,,,,
524.0,,,0.09307057894580445,,,,,
525.0,,,0.09262466370456425,,,,,
526.0,,,0.0925319187509869,,,,,
527.0,,,0.1057548471417137,,,,,
528.0,,,0.0880328292605872,,,,,
529.0,,,0.08828804249141549,,,,,
530.0,,,0.09614842722993379,,,,,
531.0,,,0.09752279597319341,,,,,
532.0,,,0.08831051509394726,,,,,
533.0,,,0.09135668489790509,,,,,
534.0,,,0.09523008167126883,,,,,
535.0,,,0.08955496190403216,,,,,
536.0,,,0.09203181867782252,,,,,
537.0,,,0.09386448810529868,,,,,
538.0,,,0.09036499298488074,,,,,
539.0,,,0.08628150147628341,,,,,
540.0,,,0.08705432595780777,,,,,
541.0,,,0.09939691683171172,,,,,
542.0,,,0.09440596852848605,,,,,
543.0,,,0.09875577374029884,,,,,
544.0,,,0.08537932931056255,,,,,
545.0,,,0.09511492390843634,,,,,
546.0,,,0.1007627250335737,,,,,
547.0,,,0.09184187504151647,,,,,
548.0,,,0.09169850988999766,,,,,
549.0,,,0.09293231370656477,,,,,
550.0,,,0.09452858746335276,,,,,
450.0,,,,0.2185202091425177,,,,
451.0,,,,0.2343217782303659,,,,
452.0,,,,0.2164487798874366,,,,
453.0,,,,0.2321300719450938,,,,
454.0,,,,0.2215802921974374,,,,
455.0,,,,0.2420910346983014,,,,
456.0,,,,0.2204952613507087,,,,
457.0,,,,0.207776590289637,,,,
458.0,,,,0.181807328442219,,,,
459.0,,,,0.2053945409773365,,,,
460.0,,,,0.1849171577972719,,,,
461.0,,,,0.1824510843204151,,,,
462.0,,,,0.1720734151741993,,,,
463.0,,,,0.1750929373380548,,,,
464.0,,,,0.1807212617299712,,,,
465.0,,,,0.1519741944319386,,,,
466.0,,,,0.1275873490598914,,,,
467.0,,,,0.1437622736555396,,,,
468.0,,,,0.1172060911303484,,,,
469.0,,,,0.1158198372032351,,,,
470.0,,,,0.1216237929009117,,,,
471.0,,,,0.1026651732703513,,,,
472.0,,,,0.1334675355496861,,,,
473.0,,,,0.1258532537902833,,,,
474.0,,,,0.153640230815076,,,,
475.0,,,,0.09653696504250861,,,,
476.0,,,,0.1368151630552661,,,,
477.0,,,,0.1254225612707637,,,,
478.0,,,,0.1187283670361696,,,,
479.0,,,,0.1088168891020677,,,,
480.0,,,,0.1274567169689003,,,,
481.0,,,,0.1164043679021206,,,,
482.0,,,,0.1100081806608472,,,,
483.0,,,,0.1126294665852041,,,,
484.0,,,,0.147454897088065,,,,
485.0,,,,0.1363513773487585,,,,
486.0,,,,0.1232722912001653,,,,
487.0,,,,0.1410103115608972,,,,
488.0,,,,0.1514707436500028,,,,
489.0,,,,0.1638228875469221,,,,
490.0,,,,0.1730002229076466,,,,
491.0,,,,0.1776869094608604,,,,
492.0,,,,0.1626858939113293,,,,
493.0,,,,0.1530288202797708,,,,
494.0,,,,0.1654099618499855,,,,
495.0,,,,0.1853364770532674,,,,
496.0,,,,0.1873950610290851,,,,
497.0,,,,0.1854598440338794,,,,
498.0,,,,0.2515674736564895,,,,
499.0,,,,0.5658671334840932,,,,
500.0,,,,1.232353600342427,,,,
501.0,,,,2.061166530577424,,,,
502.0,,,,3.12969818620109,,,,
503.0,,,,4.544551600286565,,,,
504.0,,,,6.173733330602078,,,,
505.0,,,,7.709840257272806,,,,
506.0,,,,9.228659960854841,,,,
507.0,,,,10.29996970625182,,,,
508.0,,,,11.34652196328736,,,,
509.0,,,,12.49967950336941,,,,
510.0,,,,13.52052245282804,,,,
511.0,,,,14.63030780822752,,,,
512.0,,,,15.57601165529947,,,,
513.0,,,,16.63268265194784,,,,
514.0,,,,17.18396303554695,,,,
515.0,,,,17.82748684864188,,,,
516.0,,,,18.45041352238417,,,,
517.0,,,,19.06317565358434,,,,
518.0,,,,19.76239864645187,,,,
519.0,,,,20.10929987392711,,,,
520.0,,,,20.30637058176576,,,,
521.0,,,,18.77264160703804,,,,
522.0,,,,11.04048083875999,,,,
523.0,,,,3.477139416271011,,,,
524.0,,,,0.8241220249625202,,,,
525.0,,,,0.2929077385131655,,,,
526.0,,,,0.2351145252529114,,,,
527.0,,,,0.2064025349496557,,,,
528.0,,,,0.1817205551597111,,,,
529.0,,,,0.1709279862343271,,,,
530.0,,,,0.173978818877617,,,,
531.0,,,,0.170214323053726,,,,
532.0,,,,0.1573833360236155,,,,
533.0,,,,0.1631402387961291,,,,
534.0,,,,0.1614134589287908,,,,
535.0,,,,0.129122171513452,,,,
536.0,,,,0.1276828896676591,,,,
537.0,,,,0.1513311742694719,,,,
538.0,,,,0.1361095542817058,,,,
539.0,,,,0.122627684646044,,,,
540.0,,,,0.1406497980965157,,,,
541.0,,,,0.1331299206228943,,,,
542.0,,,,0.1317535893245834,,,,
543.0,,,,0.1473687111190359,,,,
544.0,,,,0.1246767452095581,,,,
545.0,,,,0.1210953896514446,,,,
546.0,,,,0.1285994083071231,,,,
547.0,,,,0.1043150522323663,,,,
548.0,,,,0.1111359865830368,,,,
549.0,,,,0.1153715898068885,,,,
550.0,,,,0.1219713357664884,,,,
500.0,,,,,0.1192969965392115,,,
501.0,,,,,0.1406136570484266,,,
502.0,,,,,0.1013393541352448,,,
503.0,,,,,0.1312850791482862,,,
504.0,,,,,0.1059461996445759,,,
505.0,,,,,0.1325208333295176,,,
506.0,,,,,0.1283092526516487,,,
507.0,,,,,0.1251952307171546,,,
508.0,,,,,0.1212377162354576,,,
509.0,,,,,0.1266042702122786,,,
510.0,,,,,0.1434425480398522,,,
511.0,,,,,0.1161007925178151,,,
512.0,,,,,0.1346297927137855,,,
513.0,,,,,0.1461011483540515,,,
514.0,,,,,0.1498522098849882,,,
515.0,,,,,0.1551620573865651,,,
516.0,,,,,0.1488089760997739,,,
517.0,,,,,0.1771684157889514,,,
518.0,,,,,0.1780899354112247,,,
519.0,,,,,0.197961537843771,,,
520.0,,,,,0.1811396352697135,,,
521.0,,,,,0.2049357997931869,,,
522.0,,,,,0.2190406852803417,,,
523.0,,,,,0.2307557286321747,,,
524.0,,,,,0.2471870779600635,,,
525.0,,,,,0.2180681538081924,,,
526.0,,,,,0.2480954354075451,,,
527.0,,,,,0.2561706520393173,,,
528.0,,,,,0.2508518269614189,,,
529.0,,,,,0.2596918451300533,,,
530.0,,,,,0.2581123815902396,,,
531.0,,,,,0.2691951078641058,,,
532.0,,,,,0.2781142199528516,,,
533.0,,,,,0.2934597070351393,,,
534.0,,,,,0.2683092281740516,,,
535.0,,,,,0.2737340839305962,,,
536.0,,,,,0.2878604698759314,,,
537.0,,,,,0.3160346811810906,,,
538.0,,,,,0.3218504124921164,,,
539.0,,,,,0.3580820637308577,,,
540.0,,,,,0.4250190803146693,,,
541.0,,,,,0.7914562392026399,,,
542.0,,,,,4.879844997197746,,,
543.0,,,,,16.5914316084682,,,
544.0,,,,,23.39636553785736,,,
545.0,,,,,25.32225305781117,,,
546.0,,,,,26.00694225322432,,,
547.0,,,,,26.18350421516942,,,
548.0,,,,,25.98064796358206,,,
549.0,,,,,25.80825043931211,,,
550.0,,,,,25.70850510031079,,,
551.0,,,,,25.69930168158797,,,
552.0,,,,,25.57600401403606,,,
553.0,,,,,25.47740470644404,,,
554.0,,,,,25.06735550074152,,,
555.0,,,,,24.44968623397421,,,
556.0,,,,,23.50071182988987,,,
557.0,,,,,22.30107780902168,,,
558.0,,,,,21.01013958686649,,,
559.0,,,,,19.25065031204836,,,
560.0,,,,,17.16582888073677,,,
561.0,,,,,14.91436672307539,,,
562.0,,,,,12.82918367877912,,,
563.0,,,,,10.64097236156501,,,
564.0,,,,,8.331778510082641,,,
565.0,,,,,6.283189268009225,,,
566.0,,,,,4.561316841176077,,,
567.0,,,,,3.226262347174564,,,
568.0,,,,,2.163491785487724,,,
569.0,,,,,1.128231732306961,,,
570.0,,,,,0.4887167679783984,,,
571.0,,,,,0.2710034330220011,,,
572.0,,,,,0.2539434961844196,,,
573.0,,,,,0.24430451574694,,,
574.0,,,,,0.2202939484917574,,,
575.0,,,,,0.2123284680731624,,,
576.0,,,,,0.2107048924419891,,,
577.0,,,,,0.2094051427361109,,,
578.0,,,,,0.2046656694242585,,,
579.0,,,,,0.1829741211665261,,,
580.0,,,,,0.2050362983864705,,,
581.0,,,,,0.2004955159209356,,,
582.0,,,,,0.1887216648009915,,,
583.0,,,,,0.1889019326361919,,,
584.0,,,,,0.1785418278323291,,,
585.0,,,,,0.1573791204306985,,,
586.0,,,,,0.1872831242054785,,,
587.0,,,,,0.1719165123149011,,,
588.0,,,,,0.1668703749976051,,,
589.0,,,,,0.1768292690652012,,,
590.0,,,,,0.1603342594046492,,,
591.0,,,,,0.1560245316049658,,,
592.0,,,,,0.1737040530853025,,,
593.0,,,,,0.1389029120270438,,,
594.0,,,,,0.1346134985287076,,,
595.0,,,,,0.1550932394164578,,,
596.0,,,,,0.1651700330709247,,,
597.0,,,,,0.1610989340491125,,,
598.0,,,,,0.1557574361052743,,,
599.0,,,,,0.1258425918054952,,,
600.0,,,,,0.1540851504993783,,,
500.0,,,,,0.1192969965392115,,,
501.0,,,,,0.1406136570484266,,,
502.0,,,,,0.1013393541352448,,,
503.0,,,,,0.1312850791482862,,,
504.0,,,,,0.1059461996445759,,,
505.0,,,,,0.1325208333295176,,,
506.0,,,,,0.1283092526516487,,,
507.0,,,,,0.1251952307171546,,,
508.0,,,,,0.1212377162354576,,,
509.0,,,,,0.1266042702122786,,,
510.0,,,,,0.1434425480398522,,,
511.0,,,,,0.1161007925178151,,,
512.0,,,,,0.1346297927137855,,,
513.0,,,,,0.1461011483540515,,,
514.0,,,,,0.1498522098849882,,,
515.0,,,,,0.1551620573865651,,,
516.0,,,,,0.1488089760997739,,,
517.0,,,,,0.1771684157889514,,,
518.0,,,,,0.1780899354112247,,,
519.0,,,,,0.197961537843771,,,
520.0,,,,,0.1811396352697135,,,
521.0,,,,,0.2049357997931869,,,
522.0,,,,,0.2190406852803417,,,
523.0,,,,,0.2307557286321747,,,
524.0,,,,,0.2471870779600635,,,
525.0,,,,,0.2180681538081924,,,
526.0,,,,,0.2480954354075451,,,
527.0,,,,,0.2561706520393173,,,
528.0,,,,,0.2508518269614189,,,
529.0,,,,,0.2596918451300533,,,
530.0,,,,,0.2581123815902396,,,
531.0,,,,,0.2691951078641058,,,
532.0,,,,,0.2781142199528516,,,
533.0,,,,,0.2934597070351393,,,
534.0,,,,,0.2683092281740516,,,
535.0,,,,,0.2737340839305962,,,
536.0,,,,,0.2878604698759314,,,
537.0,,,,,0.3160346811810906,,,
538.0,,,,,0.3218504124921164,,,
539.0,,,,,0.3580820637308577,,,
540.0,,,,,0.4250190803146693,,,
541.0,,,,,0.7914562392026399,,,
542.0,,,,,4.879844997197746,,,
543.0,,,,,16.5914316084682,,,
544.0,,,,,23.39636553785736,,,
545.0,,,,,25.32225305781117,,,
546.0,,,,,26.00694225322432,,,
547.0,,,,,26.18350421516942,,,
548.0,,,,,25.98064796358206,,,
549.0,,,,,25.80825043931211,,,
550.0,,,,,25.70850510031079,,,
551.0,,,,,25.69930168158797,,,
552.0,,,,,25.57600401403606,,,
553.0,,,,,25.47740470644404,,,
554.0,,,,,25.06735550074152,,,
555.0,,,,,24.44968623397421,,,
556.0,,,,,23.50071182988987,,,
557.0,,,,,22.30107780902168,,,
558.0,,,,,21.01013958686649,,,
559.0,,,,,19.25065031204836,,,
560.0,,,,,17.16582888073677,,,
561.0,,,,,14.91436672307539,,,
562.0,,,,,12.82918367877912,,,
563.0,,,,,10.64097236156501,,,
564.0,,,,,8.331778510082641,,,
565.0,,,,,6.283189268009225,,,
566.0,,,,,4.561316841176077,,,
567.0,,,,,3.226262347174564,,,
568.0,,,,,2.163491785487724,,,
569.0,,,,,1.128231732306961,,,
570.0,,,,,0.4887167679783984,,,
571.0,,,,,0.2710034330220011,,,
572.0,,,,,0.2539434961844196,,,
573.0,,,,,0.24430451574694,,,
574.0,,,,,0.2202939484917574,,,
575.0,,,,,0.2123284680731624,,,
576.0,,,,,0.2107048924419891,,,
577.0,,,,,0.2094051427361109,,,
578.0,,,,,0.2046656694242585,,,
579.0,,,,,0.1829741211665261,,,
580.0,,,,,0.2050362983864705,,,
581.0,,,,,0.2004955159209356,,,
582.0,,,,,0.1887216648009915,,,
583.0,,,,,0.1889019326361919,,,
584.0,,,,,0.1785418278323291,,,
585.0,,,,,0.1573791204306985,,,
586.0,,,,,0.1872831242054785,,,
587.0,,,,,0.1719165123149011,,,
588.0,,,,,0.1668703749976051,,,
589.0,,,,,0.1768292690652012,,,
590.0,,,,,0.1603342594046492,,,
591.0,,,,,0.1560245316049658,,,
592.0,,,,,0.1737040530853025,,,
593.0,,,,,0.1389029120270438,,,
594.0,,,,,0.1346134985287076,,,
595.0,,,,,0.1550932394164578,,,
596.0,,,,,0.1651700330709247,,,
597.0,,,,,0.1610989340491125,,,
598.0,,,,,0.1557574361052743,,,
599.0,,,,,0.1258425918054952,,,
600.0,,,,,0.1540851504993783,,,
550.0,,,,,,0.2075501363348488,,
551.0,,,,,,0.2356929091394346,,
552.0,,,,,,0.2350621314297104,,
553.0,,,,,,0.246251423091316,,
554.0,,,,,,0.2538688734387812,,
555.0,,,,,,0.2347507085916055,,
556.0,,,,,,0.2484756487157821,,
557.0,,,,,,0.2680194866902031,,
558.0,,,,,,0.3000544912571876,,
559.0,,,,,,0.3759648014111844,,
560.0,,,,,,1.007094720139748,,
561.0,,,,,,4.132309606003655,,
562.0,,,,,,9.224491390459464,,
563.0,,,,,,12.90394370828778,,
564.0,,,,,,15.20182938312085,,
565.0,,,,,,17.08437919356053,,
566.0,,,,,,18.59198157955622,,
567.0,,,,,,19.97801258739674,,
568.0,,,,,,20.88918897660788,,
569.0,,,,,,21.48060827388662,,
570.0,,,,,,21.83831438798162,,
571.0,,,,,,21.9851312609206,,
572.0,,,,,,22.04415044521513,,
573.0,,,,,,21.97180242716652,,
574.0,,,,,,21.94401664,,
575.0,,,,,,21.7929892096,,
576.0,,,,,,21.72627740159757,,
577.0,,,,,,21.6248850580029,,
578.0,,,,,,21.58946781128007,,
579.0,,,,,,21.46420469025938,,
580.0,,,,,,21.27183648248941,,
581.0,,,,,,20.96812747027778,,
582.0,,,,,,20.69216533320439,,
583.0,,,,,,20.43162490918065,,
584.0,,,,,,19.96482286310859,,
585.0,,,,,,17.50667463010739,,
586.0,,,,,,10.37991954776645,,
587.0,,,,,,3.980955657360528,,
588.0,,,,,,1.150704919173943,,
589.0,,,,,,0.4308276546567173,,
590.0,,,,,,0.297193574338196,,
591.0,,,,,,0.2648502340115956,,
592.0,,,,,,0.2392042927785382,,
593.0,,,,,,0.2044851255953115,,
594.0,,,,,,0.2129019386764512,,
595.0,,,,,,0.2114484182024781,,
596.0,,,,,,0.2082415007307947,,
597.0,,,,,,0.2189548198257657,,
598.0,,,,,,0.1940392456912146,,
599.0,,,,,,0.1728356155406044,,
600.0,,,,,,0.1896094787952345,,
601.0,,,,,,0.1747447605820262,,
602.0,,,,,,0.153155372055857,,
603.0,,,,,,0.1676956497976997,,
604.0,,,,,,0.1756735620591731,,
605.0,,,,,,0.1557240924532371,,
606.0,,,,,,0.150454236335035,,
607.0,,,,,,0.1558741806906029,,
608.0,,,,,,0.1316299427549321,,
609.0,,,,,,0.1406385731018082,,
610.0,,,,,,0.1335372495317181,,
611.0,,,,,,0.1240903851030681,,
612.0,,,,,,0.1267340131905703,,
613.0,,,,,,0.1281358788675387,,
614.0,,,,,,0.1341365246758829,,
615.0,,,,,,0.1268727358727147,,
616.0,,,,,,0.128892052994086,,
617.0,,,,,,0.1169492359662007,,
618.0,,,,,,0.127065334368071,,
619.0,,,,,,0.1062104671595286,,
620.0,,,,,,0.1241558796366178,,
621.0,,,,,,0.1149208565442892,,
622.0,,,,,,0.1056272851834822,,
623.0,,,,,,0.112091279785304,,
624.0,,,,,,0.09537829973605295,,
625.0,,,,,,0.0956902889537847,,
626.0,,,,,,0.1101891910275344,,
627.0,,,,,,0.1152616469995684,,
628.0,,,,,,0.1012685485830335,,
629.0,,,,,,0.1014421311001144,,
630.0,,,,,,0.09810435642520864,,
631.0,,,,,,0.1004514645858537,,
632.0,,,,,,0.1095168616571619,,
633.0,,,,,,0.1134783403327903,,
634.0,,,,,,0.1044792647602532,,
635.0,,,,,,0.1084441357704938,,
636.0,,,,,,0.09294199485025217,,
637.0,,,,,,0.09604381660498244,,
638.0,,,,,,0.110398792628078,,
639.0,,,,,,0.09613614031492226,,
640.0,,,,,,0.07927167641639134,,
641.0,,,,,,0.1012964738973193,,
642.0,,,,,,0.09497192618523768,,
643.0,,,,,,0.09003469187497007,,
644.0,,,,,,0.1076882997104089,,
645.0,,,,,,0.1023813284160889,,
646.0,,,,,,0.08511641733123837,,
647.0,,,,,,0.08785493277733239,,
